"Order_ID","Order_Date","Customer_ID","Product_ID","Category","Sub-Category","Product_Name","Sales","Quantity","Discount","Profit"
"CA-2017-101308","2017-10-02","FG-14260","TEC-PH-10003800","Technology","Phones","i.Sound Portable Power - 8000 mAh","84.78","2","0.2","-20.14"
"CA-2014-114517","2014-12-23","TH-21235","FUR-TA-10001676","Furniture","Tables","Hon 61000 Series Interactive Training Tables","53.32","2","0.4","-19.55"
"CA-2014-114517","2014-12-23","TH-21235","OFF-AP-10002350","Office Supplies","Appliances","Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector","56.52","3","0.0","15.83"
"CA-2017-119564","2017-12-15","PL-18925","FUR-FU-10003096","Furniture","Furnishings","Master Giant Foot Doorstop Safety Yellow","22.77","3","0.0","9.79"
"CA-2016-135265","2016-07-07","CC-12370","FUR-CH-10003061","Furniture","Chairs","Global Leather Task Chair Black","287.97","4","0.2","-3.6"
"CA-2016-135265","2016-07-07","CC-12370","TEC-CO-10003763","Technology","Copiers","Canon PC1060 Personal Laser Copier","2799.96","5","0.2","944.99"
"CA-2016-135265","2016-07-07","CC-12370","OFF-PA-10002923","Office Supplies","Paper","Xerox 1942","48.94","1","0.0","24.47"
"CA-2016-108735","2016-04-17","JM-15535","FUR-BO-10003441","Furniture","Bookcases","Bush Westfield Collection Bookcases Fully Assembled","257.5","3","0.15","24.24"
"CA-2017-112333","2017-04-08","KF-16285","OFF-ST-10001780","Office Supplies","Storage","Tennsco 16-Compartment Lockers with Coat Rack","2591.56","4","0.0","621.97"
"CA-2017-112333","2017-04-08","KF-16285","OFF-AP-10001962","Office Supplies","Appliances","Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210","41.95","5","0.0","10.49"
"US-2016-159415","2016-04-17","CS-12175","FUR-FU-10003798","Furniture","Furnishings","Ultra Door Kickplate 8H x 34W","79.12","5","0.2","13.85"
"CA-2014-122588","2014-11-25","AR-10540","FUR-FU-10001095","Furniture","Furnishings","DAX Black Cherry Wood-Tone Poster Frame","52.96","2","0.0","20.12"
"CA-2014-137589","2014-11-03","MS-17770","OFF-SU-10000157","Office Supplies","Supplies","Compact Automatic Electric Letter Opener","286.34","3","0.2","-64.43"
"CA-2015-161998","2015-05-01","DB-13120","FUR-FU-10001095","Furniture","Furnishings","DAX Black Cherry Wood-Tone Poster Frame","63.55","3","0.2","14.3"
"CA-2015-161998","2015-05-01","DB-13120","OFF-SU-10004261","Office Supplies","Supplies","Fiskars 8 Scissors 2/Pack","41.38","3","0.2","4.65"
"CA-2015-161998","2015-05-01","DB-13120","OFF-AR-10004022","Office Supplies","Art","Panasonic KP-380BK Classic Electric Pencil Sharpener","172.7","6","0.2","10.79"
"CA-2015-105627","2015-03-08","DK-12895","FUR-BO-10002916","Furniture","Bookcases","Rush Hierlooms Collection 1 Thick Stackable Bookcases","512.94","3","0.0","97.46"
"CA-2015-105627","2015-03-08","DK-12895","FUR-CH-10002084","Furniture","Chairs","Hon Mobius Operator's Chair","860.93","7","0.0","189.4"
"CA-2015-105627","2015-03-08","DK-12895","TEC-PH-10003012","Technology","Phones","Nortel Meridian M3904 Professional Digital phone","769.95","5","0.0","223.29"
"CA-2015-105627","2015-03-08","DK-12895","OFF-AR-10002704","Office Supplies","Art","Boston 1900 Electric Pencil Sharpener","14.98","1","0.0","4.49"
"CA-2015-105627","2015-03-08","DK-12895","FUR-FU-10000308","Furniture","Furnishings","Deflect-o Glass Clear Studded Chair Mats","373.08","6","0.0","82.08"
"US-2015-149629","2015-07-17","MP-17965","FUR-BO-10004709","Furniture","Bookcases","Bush Westfield Collection Bookcases Medium Cherry Finish","231.92","5","0.2","5.8"
"CA-2014-116834","2014-10-11","Dp-13240","FUR-FU-10001196","Furniture","Furnishings","DAX Cubicle Frames - 8x10","63.47","11","0.0","19.04"
"CA-2014-116834","2014-10-11","Dp-13240","TEC-AC-10002942","Technology","Accessories","WD My Passport Ultra 1TB Portable External Hard Drive","345.0","5","0.0","58.65"
"CA-2016-145730","2016-03-03","CC-12220","FUR-TA-10004915","Furniture","Tables","Office Impressions End Table 20-1/2H x 24W x 20D","637.9","3","0.3","-127.58"
"CA-2016-145730","2016-03-03","CC-12220","TEC-MA-10001016","Technology","Machines","Canon PC170 Desktop Personal Copier","287.91","3","0.4","33.59"
"CA-2016-145730","2016-03-03","CC-12220","OFF-EN-10000483","Office Supplies","Envelopes","White Envelopes White Envelopes with Clear Poly Window","36.6","3","0.2","11.9"
"US-2015-168732","2015-12-10","KM-16660","OFF-AR-10003087","Office Supplies","Art","Staples in misc. colors","1.78","1","0.0","0.5"
"US-2015-168732","2015-12-10","KM-16660","OFF-PA-10000520","Office Supplies","Paper","Xerox 201","25.92","4","0.0","12.44"
"US-2015-168732","2015-12-10","KM-16660","TEC-AC-10001553","Technology","Accessories","Memorex 25GB 6X Branded Blu-Ray Recordable Disc 15/Pack","101.94","6","0.0","21.41"
"CA-2015-107468","2015-12-18","MK-17905","OFF-AR-10000634","Office Supplies","Art","Newell 320","6.85","2","0.2","0.6"
"CA-2017-144463","2017-01-01","SC-20725","FUR-FU-10001215","Furniture","Furnishings","Howard Miller 11-1/2 Diameter Brentwood Wall Clock","474.43","11","0.0","199.26"
"CA-2017-100811","2017-11-21","CC-12475","OFF-PA-10001204","Office Supplies","Paper","Xerox 1972","8.45","2","0.2","2.64"
"CA-2017-100811","2017-11-21","CC-12475","OFF-ST-10002444","Office Supplies","Storage","Recycled Eldon Regeneration Jumbo File","39.3","4","0.2","3.93"
"CA-2015-153612","2015-12-22","BT-11305","OFF-AR-10000203","Office Supplies","Art","Newell 336","17.12","4","0.0","4.96"
"CA-2015-165624","2015-08-23","FH-14350","OFF-AP-10000828","Office Supplies","Appliances","Avanti 4.4 Cu. Ft. Refrigerator","542.94","3","0.0","152.02"
"CA-2015-165624","2015-08-23","FH-14350","OFF-LA-10003190","Office Supplies","Labels","Avery 474","8.64","3","0.0","4.23"
"CA-2015-165624","2015-08-23","FH-14350","OFF-PA-10002319","Office Supplies","Paper","Xerox 1944","193.8","5","0.0","94.96"
"CA-2015-165624","2015-08-23","FH-14350","OFF-PA-10003893","Office Supplies","Paper","Xerox 1962","21.4","5","0.0","9.63"
"CA-2015-165624","2015-08-23","FH-14350","OFF-PA-10002499","Office Supplies","Paper","Xerox 1890","97.88","2","0.0","48.94"
"CA-2015-165624","2015-08-23","FH-14350","TEC-AC-10004568","Technology","Accessories","MaxellÂ LTO Ultrium - 800 GB","251.91","9","0.0","47.86"
"CA-2015-165624","2015-08-23","FH-14350","OFF-AP-10001492","Office Supplies","Appliances","Acco Six-Outlet Power Strip 4' Cord Length","25.86","3","0.0","6.72"
"CA-2014-154963","2014-06-22","AA-10645","FUR-CH-10004698","Furniture","Chairs","Padded Folding Chairs Black 4/Carton","170.06","3","0.3","-4.86"
"CA-2014-154963","2014-06-22","AA-10645","TEC-PH-10004093","Technology","Phones","Panasonic Kx-TS550","82.78","3","0.4","-15.18"
"CA-2014-154963","2014-06-22","AA-10645","FUR-CH-10000454","Furniture","Chairs","Hon Deluxe Fabric Upholstered Stacking Chairs Rounded Back","853.93","5","0.3","0.0"
"CA-2017-130764","2017-10-27","JO-15145","FUR-BO-10003034","Furniture","Bookcases","O'Sullivan Elevations Bookcase Cherry Finish","556.67","5","0.15","6.55"
"CA-2017-130764","2017-10-27","JO-15145","TEC-PH-10003215","Technology","Phones","Jackery Bar Premium Fast-charging Portable Charger","95.84","4","0.2","34.74"
"CA-2017-139311","2017-08-11","SF-20965","OFF-PA-10001776","Office Supplies","Paper","Wirebound Message Books Four 2 3/4 x 5 Forms per Page 600 Sets per Book","29.66","4","0.2","10.01"
"CA-2017-139311","2017-08-11","SF-20965","OFF-AR-10004582","Office Supplies","Art","BIC Brite Liner Grip Highlighters","9.18","7","0.2","2.87"
"CA-2017-139311","2017-08-11","SF-20965","TEC-PH-10001557","Technology","Phones","Pyle PMP37LED","153.58","2","0.2","13.44"
"CA-2017-139311","2017-08-11","SF-20965","OFF-BI-10004209","Office Supplies","Binders","Fellowes Twister Kit Gray/Clear 3/pkg","12.86","8","0.8","-22.51"
"CA-2017-124296","2017-12-24","CS-12355","TEC-MA-10003183","Technology","Machines","DYMO CardScan Personal V9 Business Card Scanner","479.97","3","0.0","239.99"
"CA-2017-124296","2017-12-24","CS-12355","FUR-CH-10002439","Furniture","Chairs","Iceberg Nesting Folding Chair 19w x 6d x 43h","232.88","4","0.0","60.55"
"CA-2016-169957","2016-09-26","SN-20710","OFF-AP-10000576","Office Supplies","Appliances","Belkin 7 Outlet SurgeMaster II","236.88","6","0.0","66.33"
"CA-2016-169957","2016-09-26","SN-20710","OFF-PA-10004040","Office Supplies","Paper","Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)","29.9","5","0.0","14.65"
"CA-2016-169957","2016-09-26","SN-20710","TEC-AC-10003063","Technology","Accessories","Micro Innovations USB RF Wireless Keyboard with Mouse","100.0","4","0.0","21.0"
"US-2016-108777","2016-12-12","JM-15655","OFF-BI-10003982","Office Supplies","Binders","Wilson Jones Century Plastic Molded Ring Binders","18.69","3","0.7","-14.33"
"US-2016-108777","2016-12-12","JM-15655","TEC-AC-10002567","Technology","Accessories","Logitech G602 Wireless Gaming Mouse","383.95","6","0.2","76.79"
"CA-2015-148859","2015-12-28","FH-14350","OFF-ST-10004950","Office Supplies","Storage","Tenex Personal Filing Tote With Secure Closure Lid Black/Frost","24.82","2","0.2","1.55"
"CA-2014-110786","2014-12-29","AJ-10795","FUR-FU-10000550","Furniture","Furnishings","Stacking Trays by OIC","24.9","5","0.0","8.22"
"CA-2014-110786","2014-12-29","AJ-10795","OFF-PA-10000528","Office Supplies","Paper","Xerox 1981","21.12","4","0.0","9.5"
"CA-2014-110786","2014-12-29","AJ-10795","TEC-MA-10003183","Technology","Machines","DYMO CardScan Personal V9 Business Card Scanner","767.95","6","0.2","287.98"
"CA-2014-110786","2014-12-29","AJ-10795","OFF-BI-10003305","Office Supplies","Binders","Avery Hanging File Binders","14.35","3","0.2","4.66"
"CA-2014-110786","2014-12-29","AJ-10795","TEC-PH-10001425","Technology","Phones","Mophie Juice Pack Helium for iPhone","191.98","3","0.2","19.2"
"CA-2014-110786","2014-12-29","AJ-10795","OFF-LA-10001474","Office Supplies","Labels","Avery 477","274.77","9","0.0","126.39"
"CA-2014-110786","2014-12-29","AJ-10795","FUR-FU-10000672","Furniture","Furnishings","Executive Impressions 10 Spectator Wall Clock","70.56","6","0.0","23.99"
"CA-2015-137750","2015-06-25","JF-15565","FUR-FU-10001979","Furniture","Furnishings","Dana Halogen Swing-Arm Architect Lamp","204.85","5","0.0","57.36"
"CA-2015-136378","2015-04-02","CS-11845","OFF-BI-10003707","Office Supplies","Binders","Aluminum Screw Posts","9.16","3","0.8","-13.73"
"CA-2017-100356","2017-10-21","SP-20920","OFF-AP-10002191","Office Supplies","Appliances","Belkin 8 Outlet SurgeMaster II Gold Surge Protector","23.99","2","0.8","-62.38"
"US-2015-166520","2015-07-16","KE-16420","OFF-PA-10000501","Office Supplies","Paper","Petty Cash Envelope","80.88","3","0.0","39.63"
"US-2015-166520","2015-07-16","KE-16420","TEC-AC-10001990","Technology","Accessories","Kensington Orbit Wireless Mobile Trackball for PC and Mac","599.9","10","0.0","191.97"
"CA-2017-136350","2017-06-24","GA-14515","FUR-FU-10003601","Furniture","Furnishings","Deflect-o RollaMat Studded Beveled Mat for Medium Pile Carpeting","276.69","3","0.0","49.8"
"CA-2017-136350","2017-06-24","GA-14515","FUR-CH-10001891","Furniture","Chairs","Global Deluxe Office Fabric Chairs","172.76","2","0.1","32.63"
"CA-2014-122931","2014-09-29","SM-20950","OFF-AR-10003469","Office Supplies","Art","Nontoxic Chalk","4.22","3","0.2","1.48"
"CA-2014-122931","2014-09-29","SM-20950","FUR-TA-10004175","Furniture","Tables","Hon 30 x 60 Table with Locking Drawer","409.27","2","0.4","-81.85"
"CA-2014-122931","2014-09-29","SM-20950","OFF-LA-10002945","Office Supplies","Labels","Permanent Self-Adhesive File Folder Labels for Typewriters 1 1/8 x 3 1/2 White","55.44","11","0.2","18.02"
"CA-2014-122931","2014-09-29","SM-20950","OFF-PA-10000533","Office Supplies","Paper","Southworth Parchment Paper & Envelopes","20.93","4","0.2","6.8"
"CA-2014-122931","2014-09-29","SM-20950","OFF-ST-10004459","Office Supplies","Storage","Tennsco Single-Tier Lockers","1801.63","6","0.2","-337.81"
"CA-2014-122931","2014-09-29","SM-20950","FUR-TA-10004147","Furniture","Tables","Hon 4060 Series Tables","67.18","1","0.4","-20.15"
"CA-2014-163034","2014-11-24","DK-12985","OFF-ST-10000046","Office Supplies","Storage","Fellowes Super Stor/Drawer Files","646.2","5","0.2","-8.08"
"CA-2015-124058","2015-11-20","LC-16885","TEC-PH-10004774","Technology","Phones","Gear Head AU3700S Headset","72.74","7","0.2","-15.46"
"CA-2015-124058","2015-11-20","LC-16885","FUR-CH-10000595","Furniture","Chairs","Safco Contoured Stacking Chairs","572.16","3","0.2","35.76"
"CA-2016-129196","2016-11-01","XP-21865","TEC-AC-10002473","Technology","Accessories","Maxell 4.7GB DVD-R","68.11","3","0.2","17.88"
"US-2015-138716","2015-09-17","CS-11845","OFF-BI-10001628","Office Supplies","Binders","Acco Data Flex Cable Posts For Top & Bottom Load Binders 6 Capacity","25.03","3","0.2","7.82"
"US-2016-122182","2016-03-10","BD-11770","TEC-AC-10002800","Technology","Accessories","Plantronics Audio 478 Stereo USB Headset","39.99","1","0.2","7.5"
"US-2014-130358","2014-06-23","DL-13330","OFF-AR-10002766","Office Supplies","Art","Prang Drawing Pencil Set","20.02","9","0.2","1.75"
"US-2014-130358","2014-06-23","DL-13330","OFF-SU-10002522","Office Supplies","Supplies","Acme Kleen Earth Office Shears","3.1","1","0.2","0.35"
"CA-2014-102673","2014-11-01","KH-16630","OFF-FA-10003021","Office Supplies","Fasteners","Staples","7.52","5","0.2","1.41"
"CA-2014-102673","2014-11-01","KH-16630","OFF-AR-10000634","Office Supplies","Art","Newell 320","10.27","3","0.2","0.9"
"CA-2014-102673","2014-11-01","KH-16630","OFF-LA-10001771","Office Supplies","Labels","Avery 513","47.81","12","0.2","15.54"
"CA-2014-102673","2014-11-01","KH-16630","TEC-PH-10004434","Technology","Phones","Cisco IPÂ PhoneÂ 7961G VoIPÂ phoneÂ - Dark gray","978.84","9","0.2","110.12"
"CA-2016-145303","2016-08-28","TP-21415","OFF-BI-10000050","Office Supplies","Binders","Angle-D Binders with Locking Rings Label Holders","13.14","9","0.8","-21.68"
"CA-2016-145303","2016-08-28","TP-21415","OFF-BI-10002414","Office Supplies","Binders","GBC ProClick Spines for 32-Hole Punch","10.02","4","0.8","-16.54"
"CA-2016-145303","2016-08-28","TP-21415","FUR-BO-10003159","Furniture","Bookcases","Sauder Camden County Collection Libraries Planked Cherry Finish","156.37","2","0.32","-52.89"
"CA-2015-156104","2015-12-06","NP-18685","TEC-CO-10002095","Technology","Copiers","Hewlett Packard 610 Color Digital Copier / Printer","999.98","2","0.0","449.99"
"US-2015-164308","2015-09-24","SC-20680","TEC-PH-10004120","Technology","Phones","AT&T 1080 Phone","821.94","6","0.0","213.7"
"CA-2017-108112","2017-11-15","DK-12895","FUR-FU-10003553","Furniture","Furnishings","Howard Miller 13-1/2 Diameter Rosebrook Wall Clock","220.06","4","0.2","55.02"
"CA-2017-108112","2017-11-15","DK-12895","FUR-FU-10001488","Furniture","Furnishings","Tenex 46 x 60 Computer Anti-Static Chairmat Rectangular Shaped","339.14","4","0.2","0.0"
"CA-2015-100685","2015-12-19","SM-20950","OFF-BI-10003094","Office Supplies","Binders","Self-Adhesive Ring Binder Labels","7.04","2","0.0","3.31"
"CA-2015-100685","2015-12-19","SM-20950","OFF-FA-10003472","Office Supplies","Fasteners","Bagged Rubber Bands","5.04","4","0.0","0.2"
"CA-2015-100685","2015-12-19","SM-20950","OFF-PA-10001289","Office Supplies","Paper","White Computer Printout Paper by Universal","116.28","3","0.0","56.98"
"CA-2015-165414","2015-12-21","LS-17245","TEC-PH-10002293","Technology","Phones","Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5","47.98","3","0.2","4.8"
"CA-2016-140417","2016-09-25","KE-16420","OFF-PA-10000380","Office Supplies","Paper","REDIFORM Incoming/Outgoing Call Register 11 X 8 1/2 100 Messages","60.05","9","0.2","22.52"
"CA-2016-140417","2016-09-25","KE-16420","OFF-BI-10004828","Office Supplies","Binders","GBC Poly Designer Binding Covers","5.02","1","0.7","-3.52"
"US-2017-151316","2017-06-24","MC-17635","OFF-BI-10004632","Office Supplies","Binders","Ibico Hi-Tech Manual Binding System","182.99","3","0.8","-320.24"
"US-2017-151316","2017-06-24","MC-17635","OFF-PA-10000327","Office Supplies","Paper","Xerox 1971","10.27","3","0.2","3.21"
"CA-2017-163692","2017-09-07","Dp-13240","OFF-BI-10003291","Office Supplies","Binders","Wilson Jones Leather-Like Binders with DublLock Round Rings","7.86","3","0.7","-6.02"
"CA-2016-111913","2016-08-04","LC-16930","TEC-PH-10002275","Technology","Phones","Mitel 5320 IP Phone VoIP phone","302.38","2","0.2","30.24"
"CA-2016-111913","2016-08-04","LC-16930","OFF-BI-10003291","Office Supplies","Binders","Wilson Jones Leather-Like Binders with DublLock Round Rings","20.95","3","0.2","7.07"
"CA-2016-111913","2016-08-04","LC-16930","OFF-BI-10000343","Office Supplies","Binders","Pressboard Covers with Storage Hooks 9 1/2 x 11 Light Blue","11.78","3","0.2","3.98"
"US-2014-156559","2014-08-19","LH-16900","FUR-BO-10000711","Furniture","Bookcases","Hon Metal Bookcases Gray","638.82","9","0.0","172.48"
"CA-2016-161473","2016-04-01","TB-21175","OFF-LA-10001297","Office Supplies","Labels","Avery 473","20.7","2","0.0","9.94"
"CA-2016-161473","2016-04-01","TB-21175","OFF-SU-10001574","Office Supplies","Supplies","Acme Value Line Scissors","10.95","3","0.0","3.29"
"CA-2016-161473","2016-04-01","TB-21175","OFF-BI-10003305","Office Supplies","Binders","Avery Hanging File Binders","14.35","3","0.2","4.66"
"CA-2017-166576","2017-05-16","JM-15865","OFF-ST-10002574","Office Supplies","Storage","SAFCO Commercial Wire Shelving Black","221.02","2","0.2","-55.26"
"CA-2015-102491","2015-08-24","KW-16435","TEC-MA-10000864","Technology","Machines","Cisco 9971 IP Video Phone Charcoal","3080.0","7","0.0","1416.8"
"CA-2015-102491","2015-08-24","KW-16435","TEC-AC-10003289","Technology","Accessories","Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard","79.96","4","0.0","18.39"
"CA-2015-102491","2015-08-24","KW-16435","TEC-PH-10001619","Technology","Phones","LG G3","587.97","3","0.0","170.51"
"CA-2014-116904","2014-09-23","SC-20095","OFF-PA-10004888","Office Supplies","Paper","Xerox 217","32.4","5","0.0","15.55"
"CA-2014-116904","2014-09-23","SC-20095","OFF-ST-10000736","Office Supplies","Storage","Carina Double Wide Media Storage Towers in Natural & Black","404.9","5","0.0","16.2"
"CA-2014-116904","2014-09-23","SC-20095","OFF-BI-10001120","Office Supplies","Binders","Ibico EPK-21 Electric Binding System","9449.95","5","0.0","4630.48"
"CA-2014-116904","2014-09-23","SC-20095","OFF-BI-10000301","Office Supplies","Binders","GBC Instant Report Kit","12.94","2","0.0","6.47"
"US-2017-102288","2017-06-19","ZC-21910","OFF-AP-10004655","Office Supplies","Appliances","Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day Replacement Filter","2.26","1","0.8","-5.21"
"US-2017-102288","2017-06-19","ZC-21910","OFF-AP-10002906","Office Supplies","Appliances","Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum","0.44","1","0.8","-1.11"
